Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
11160.0,1.0,LMST01010001_14-15_0_0_ring,416.38803,416.388669,10.326,10.33,0.9862673360520724,216.9397,217.1,0.951,149475308.0,12726154.1256,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.632,0.667,0.538,0.667,37758200.0,37116570.0,36670100.0,29293820.0,0.9686336680260362,0.9686336680260362,0.9686336680260362,0.9686336680260362,0.969,1
10942.0,1.0,LMST01010016_14-15_0_0_ring,414.37244,414.37302,8.472,8.41,0.8076731867459108,219.6192,219.9,0.915,966029.8594,638466.2545,"365.32026,383.33082",365.32026,-2.0,-1,0.333,0.25,0.0,0.0,259493.3,245797.0,,,0.8613365933729554,0.8613365933729554,0.0,0.0,0.861,1
14413.0,1.0,LMST01010017_1-3_0_0_chain,456.41904,456.419967,9.004,9.12,0.6795830174454217,231.4679,231.9,0.876,3248667.5625,220128.3002,414.37302,414.37302,414.37302,414.37302,0.6,0.667,0.5,0.333,1121780.0,1047921.0,1041171.0,1280818.0,0.7777915087227109,0.7777915087227109,0.7777915087227109,0.7777915087227109,0.778,1
10941.0,1.0,LMST01010069_12-13_0_0_ring,414.37244,414.37302,8.472,8.81,0.0276532614174616,212.7029,210.4,0.27,966029.8594,638466.2545,"365.32026,383.33082",-2,-2.0,"365.32026,383.33082",0.5,0.0,0.0,0.5,154384.7,,,128412.9,0.1488266307087308,0.0,0.0,0.1488266307087308,0.149,1
10941.0,1.0,LMST01010069_14-15_0_0_ring,414.37244,414.37302,8.472,8.81,0.0276532614174616,212.7029,210.4,0.27,966029.8594,638466.2545,"365.32026,383.33082",-2,-2.0,"365.32026,383.33082",0.5,0.0,0.0,0.5,154384.7,,,128412.9,0.1488266307087308,0.0,0.0,0.1488266307087308,0.149,1
11154.0,1.0,LMST01010089_12-13_0_0_ring,416.38803,416.388669,10.106,10.04,0.8398992423977043,218.2631,219.4,0.655,728434.875,29248.1239,367.335909,367.335909,367.335909,367.335909,0.667,0.5,0.2,0.5,57517.25,57763.9,53492.75,50092.38,0.7474496211988522,0.7474496211988522,0.7474496211988522,0.7474496211988522,0.747,1
24608.0,1.0,LMST01020005_23-24_0_0_ring,654.61664,654.618321,21.086,21.8,0.181192660550456,283.5497,285.6,0.521,877818.5469,144545.3267,"398.37811,367.33591","398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",1.0,0.727,0.889,1.0,166130.5,172545.3,133857.4,122521.0,0.351096330275228,0.351096330275228,0.351096330275228,0.351096330275228,0.351,1
25656.0,1.0,LMST01020008_5-6_0_0_chain,678.61938,678.618321,20.439,21.21,0.0886094016095391,289.6674,291.4,0.604,3542739.7812,1564923.3497,"369.35156,226.18014,594.52443,310.27404","369.35156,226.18014,594.52443,310.27404","369.35156,594.52443,310.27404","369.35156,594.52443,310.27404",0.571,0.722,0.833,0.909,660411.6,639939.8,518164.5,722363.9,0.3463047008047695,0.3463047008047695,0.3463047008047695,0.3463047008047695,0.346,1
13316.0,1.0,LMST01040123_13-14_0_0_ring,442.40564,442.404318,10.792,10.97,0.5960638168297123,224.0118,223.8,0.937,4664949.5625,492934.5369,"393.351558,411.362118","393.351558,411.362118","393.351558,411.362118",411.362118,0.75,0.5,0.571,0.4,1091201.0,1037888.0,1028599.0,855553.9,0.7665319084148562,0.7665319084148562,0.7665319084148562,0.7665319084148562,0.767,1
11162.0,1.0,LMST01010081_14-15_0_0_ring,416.38803,416.388669,11.75,10.03,0.5131428678654537,219.8059,221.3208256,1.0,833501.75,84704.752,367.335909,"385.346469,367.335909","385.346469,367.335909",367.335909,0.667,0.5,0.75,0.333,173284.2,166437.8,154987.5,132269.2,0.7694285735730908,0.7026285735730908,0.8026285735730908,0.6358285735730907,0.728,-1
